date,open,high,low,close,volume,returns,sigma
2000-01-03,28138.097165291903,28166.233695505944,27985.990277883182,28014.00272056305,916166439,0.000499972156055155,0.013
2000-01-04,28001.75534972672,28066.788548352135,27966.598579805912,28031.594315007194,911935105,0.0006277601079239545,0.013916716466741825
2000-01-05,27956.94454956248,28243.60414811805,27602.294338207485,27888.24956520327,994694129,-0.005126804863231331,0.014651387507967996
2000-01-06,27472.400435530366,28347.232199432518,26573.68270259193,27447.728823088757,1069136322,-0.015922011728737098,0.015332713241070862
2000-01-07,26951.160420725133,27891.87311631224,26056.89155940824,26996.112689741767,1138118593,-0.016590544662210795,0.016588529976522257
2000-01-10,26910.23583614223,27057.320217965458,26869.586215396546,27016.510063248494,832096243,0.0007552817632889033,0.01764729568470937
2000-01-11,27947.67565220229,29806.55741900982,26072.378562479465,27930.090702795344,1671182987,0.033256464507828334,0.017741759588333492
2000-01-12,26705.792099470287,29002.844978291138,24523.587704594232,26811.96490850429,1252394156,-0.040856387759405526,0.020691876943688178
2000-01-13,26849.432483331857,26859.40894089492,26797.02341834381,26806.984103340288,958605512,-0.0001857852595069647,0.024100936658344098
2000-01-14,26252.57686895134,27546.237478040795,24865.733511789338,26154.56430978551,1280191743,-0.0246387357619635,0.023318025800962486
2000-01-17,26196.714161922737,26250.887927403684,26073.504279767807,26127.534985456645,886357480,-0.001033980161521381,0.02393485968542505
2000-01-18,25340.495312171246,26581.36459825669,24436.213793452607,25665.485720588582,1264502186,-0.017842617272842008,0.023174399526940916
2000-01-19,25276.817819447624,26135.753495669458,24375.647830378497,25233.097851216604,1045109931,-0.016990581693415937,0.023201956243680176
2000-01-20,24616.00574306002,25848.07790435353,23377.710400304666,24609.45466943209,1220111471,-0.02502583429159437,0.023161371810228905
2000-01-21,25615.372331783892,27327.167144547962,23745.181253019404,25445.63291406131,1488825811,0.033413428284234846,0.02384556585008941
2000-01-24,25921.31407881955,26544.01726398737,25134.451306891173,25753.113847377695,1325343431,0.012011412370421328,0.025396162664364834
2000-01-25,25829.53536579878,25872.683358440503,25731.57671986207,25774.632998622714,1228233345,0.000835245234392719,0.024751721537640117
2000-01-26,25908.700808003527,26351.50061605511,25524.504064009787,25966.447553112324,954891842,0.007414434765386945,0.02389184640574067
2000-01-27,26391.469363751738,27217.093164135546,25550.67077989583,26375.804525594405,771778402,0.015641868760778218,0.023252841982501746
2000-01-28,26562.944196284614,26647.750314727113,26333.59929421839,26417.9424732666,619061039,0.0015963237699824898,0.023109679077318607
2000-01-31,26816.74703003274,27725.771814039996,25943.63397619717,26851.52639621617,1239046690,0.016279249919047778,0.02245447621201661
2000-02-01,25677.36370581393,27915.654544350586,23507.87549071632,25740.806065150493,1691746314,-0.04224515102004783,0.022473859803231366
2000-02-02,25685.166138758286,25911.455745931096,25571.85409608802,25797.647483347406,840638465,0.0022057876141061868,0.025647192765635554
2000-02-03,26946.411105224193,29024.875196259694,24743.912832666127,26812.01014142529,1097172718,0.038566621783495,0.024690043988293598
2000-02-04,26803.182872329053,27026.01318180688,26660.876352143394,26883.28139340362,1406915042,0.0026546571141103543,0.032792460175352964
2000-02-07,25505.27957925699,28586.09790035837,22250.751790505576,25307.704775252878,1681100946,-0.060395697908894146,0.0380410636313966
2000-02-08,25999.353393185047,27369.185923635305,24614.275135482127,25983.259736601667,1121971533,0.02634358842957455,0.04967119149668665
2000-02-09,24910.25349872493,27004.329956779075,22824.461814347935,24917.898167085707,1549346558,-0.04186612722515573,0.05766118677407863
2000-02-10,28021.71633871371,33626.05960645645,22249.79390040362,27812.242375504524,2563012446,0.10988994983304577,0.06765391177214954
2000-02-11,30806.948075062894,36968.337690075474,24593.772380287195,30742.215475358993,1917858632,0.10016050995009354,0.0878755436864574
2000-02-14,27571.524006753032,33162.99664872028,22057.219205402427,27635.83054060023,2240998562,-0.10652366815797369,0.10689018156599925
2000-02-15,28935.482166203266,31490.907441179195,26332.663836416847,28883.498165640824,2248668077,0.0441572955359402,0.1278460801063927
2000-02-16,27432.54283714924,30470.228088874985,24301.700616045982,27327.78581841777,1260133975,-0.05536645417376508,0.14562579017994798
2000-02-17,29428.70340042071,34004.37738717388,24932.180077861292,29497.363263463758,1899644555,0.07639689831688504,0.1660529339193454
2000-02-18,36208.00516736309,43518.09736914505,28966.40413389047,36265.08114095421,3233248554,0.206554447806654,0.19001785024432505
2000-02-21,37917.56704422675,42047.65361645944,34054.78266379347,38160.15592711108,1471645637,0.05093660645378115,0.22915248162727161
2000-02-22,28313.672064496834,33976.4064773962,22602.622398270898,28253.27799783862,4305388494,-0.3005824465293712,0.25964500182436373
2000-02-23,30951.129323966026,37427.44973942251,24787.051195732758,31211.514542739307,1850106080,0.09957759640551002,0.3155665824576709
2000-02-24,23590.647419520144,28359.557761469332,18872.517935616117,23632.964801224443,4134580826,-0.2781445315819815,0.35851045495215705
2000-02-25,39036.50522960649,46843.806275527786,31171.337405988932,38964.17175748616,5978724875,0.5,0.4189929398123521
2000-02-28,63919.38456585893,77089.27052613678,51135.50765268714,64241.05877178065,6082988909,0.5,0.5
2000-02-29,57183.96078843855,68620.75294612626,45494.2486465358,56867.81080816975,2216640821,-0.12191308509742699,0.5
2000-03-01,63166.862298462554,76534.09993300981,50533.489838770045,63778.41661084151,2093701531,0.11468536957078185,0.5
2000-03-02,70132.90818166827,82995.81607703496,57082.83356484834,69903.7035994311,1728477509,0.09170379661176564,0.5
2000-03-03,66384.9437144102,74293.99108080212,58014.52479268678,65861.17021721012,1508600708,-0.059569587046852536,0.5
2000-03-06,40105.439613663926,48126.52753639671,31957.455217032402,39946.8190212905,5801205285,-0.5,0.5
