date,open,high,low,close,volume,returns,sigma
2000-01-03,4052.4110700120627,4100.720428387128,3975.943842925707,4023.913477520355,1214253695,0.005960569836134792,0.012
2000-01-04,4014.574621130572,4030.072119603751,4002.257605396567,4017.7453757569806,1076998787,-0.0015340374630446118,0.013264721605715816
2000-01-05,4043.7377880737913,4132.610745135073,3967.270632840432,4055.913349807538,1122480828,0.009455009108019347,0.014134894427599196
2000-01-06,4153.196788404332,4347.033368949796,3957.9089070819996,4151.674436961405,1427112269,0.023335829051810465,0.015125001624156656
2000-01-07,4156.143939830353,4187.300556387135,4105.1353378315625,4136.142009515831,1136278076,-0.0037482600467939687,0.017288924627190158
2000-01-10,4113.021333672327,4151.7381128845755,4081.826415283953,4120.486574903917,1186286604,-0.003792214513086642,0.017477866657226854
2000-01-11,4236.193783087688,4476.782848085419,3997.6633323502692,4238.142660487862,1065155770,0.028153864406500008,0.017637815583171245
2000-01-12,4295.7830215991835,4438.135232395079,4162.380039593661,4304.46270790335,1172177417,0.01552720206476588,0.019841690096008037
2000-01-13,4284.489760596291,4363.252464608007,4186.673176552853,4265.079049250264,1055210449,-0.009191608384279924,0.0202175212719593
2000-01-14,4287.171097213008,4410.130815484592,4190.875001433835,4313.24897270828,1123655605,0.011230726928740114,0.020146575587275478
2000-01-17,4276.788610125402,4354.2511589859305,4196.945217341405,4274.363848145545,1127729108,-0.009056158244194453,0.020189471376054563
2000-01-18,4255.25734095733,4332.4379804293485,4158.948211504846,4235.775494828975,1294473216,-0.009068856861974815,0.020116509177594322
2000-01-19,4245.007000661925,4301.53204141944,4201.262045438959,4257.656730261879,928296494,0.005152518619656574,0.02005485643794789
2000-01-20,4078.795306647514,4409.291217803569,3771.232090696391,4100.120004364025,1516790163,-0.037702702983141156,0.019862591007904426
2000-01-21,3970.6017240409487,4282.822682589044,3632.069687502168,3942.0451526155257,1330149411,-0.039316579733706336,0.02296722718437489
2000-01-24,3882.2843264593985,3996.340911644497,3773.0519354899598,3886.976501118087,1434037076,-0.014068056559507264,0.025552863637048086
2000-01-25,3800.526195688294,3990.6792638976185,3601.2698761418196,3790.9434894274223,1337413905,-0.025016676430891747,0.024995950383645903
2000-01-26,3799.6735464090334,3885.677538633693,3736.807141772624,3822.434548392457,1218471674,0.00827260603688211,0.02537048117811777
2000-01-27,3721.831456992085,3903.840853705503,3557.958062302389,3739.2026021027964,993347515,-0.022015155251298702,0.024575510554045256
2000-01-28,3605.6549536052366,3862.1048053915397,3355.9014426839535,3611.917505247466,1229177300,-0.03463358448533167,0.02473517873832873
2000-01-31,3750.6520955291735,4046.1823630104077,3459.604991923285,3754.8124219550655,1099799008,0.03879953354682245,0.0262679124515971
2000-02-01,3744.782096794912,3800.6357172973276,3671.327831337123,3726.914962600115,1300112519,-0.007457526106822061,0.03435934635347029
2000-02-02,3701.683942528279,3760.445166053864,3679.5370919703655,3738.08055773749,1225606122,0.0029914561726179403,0.03985677073833502
2000-02-03,3488.576866838607,3958.2553839053776,3034.9397463358414,3502.7723532187647,1821570146,-0.06501750395912266,0.045844946209558986
2000-02-04,3393.3645956105574,3607.6382698810557,3180.325572271972,3394.5263127124026,1319660408,-0.031390529566754984,0.05821369440846209
2000-02-07,3417.8618218688125,3474.2375699218023,3364.7014398544397,3421.027943023102,1320194318,0.007776847746481726,0.06740599697535454
2000-02-08,3113.6196731011128,3684.063727250515,2566.009225120101,3133.0380551810485,2000947223,-0.08793791558935028,0.07666238745394453
2000-02-09,3263.807351625255,3494.883019592708,3016.122947740988,3245.9331312718346,1497265116,0.03539971007363318,0.09342532661787602
2000-02-10,3080.686490724294,3473.8244185776207,2656.6687876392575,3045.2895837782453,1532279352,-0.06380687048763879,0.10673117060824841
2000-02-11,2952.631940195791,3163.2971946843118,2728.9047174750835,2938.5664211633352,1335523347,-0.03567414746494816,0.12332848232244614
2000-02-14,2718.296278474359,3175.3214028528055,2247.4113003264806,2701.635212041259,1839108468,-0.08406462680273975,0.14020890761056862
2000-02-15,3640.1739202955555,4376.696777777945,2912.1391362364448,3647.247314814954,4262369430,0.300115498970446,0.1618631053790286
2000-02-16,3628.7421436947993,3656.786650226026,3609.685322845391,3637.6828759349523,743713011,-0.0026258163427953472,0.216771699338483
2000-02-17,2801.0644331463045,3369.986153975672,2240.8515465170435,2808.3217949797267,3711404863,-0.2587598274556627,0.24492497937162175
2000-02-18,3603.427878471569,4324.113454165882,2862.816544931111,3578.5206811638886,3445850060,0.24236241851340867,0.2942847435460664
2000-02-21,2363.472545370558,2836.1670544446692,1878.3975456177818,2347.996932022227,4942234037,-0.42138690213221325,0.3454061477423603
2000-02-22,2559.8977060493803,3020.3257967305635,2106.1636157558855,2565.5838539913857,1828519784,0.08862348077840387,0.4228763790855603
2000-02-23,1555.2139348668113,1867.3263210113707,1244.1711478934492,1556.1052675094757,6016818877,-0.5,0.47880504277539515
2000-02-24,947.0860515721279,1136.5032618865534,755.0604435878611,943.8255544848263,5911038632,-0.5,0.5
2000-02-25,1042.4894929947889,1248.3407566621158,836.0570497582328,1041.765316674336,1978281601,0.09873061793456175,0.5
2000-02-28,1500.5171050986728,1808.9951779757853,1200.4136840789383,1507.4959816464877,4672599562,0.36953328999770524,0.5
2000-02-29,1641.672548656219,1925.3711446930079,1359.356942187051,1642.852605821432,1826825292,0.08598414059498524,0.5
2000-03-01,1551.261961085386,1729.7319852424735,1372.5739759103349,1551.015664012194,1590376120,-0.05752414119412026,0.5
2000-03-02,1331.75060405035,1601.5624635205156,1065.40048324028,1334.6353862670965,2757061424,-0.1502518477946444,0.5
2000-03-03,804.763824358994,971.3967375700888,643.8110594871953,809.4972813084074,5855805978,-0.5,0.5
2000-03-06,572.833679554685,687.4004154656219,451.9844421049147,564.9805526311434,4388622770,-0.3596221041973543,0.5
2000-03-07,445.8489152261348,538.664798214786,356.67913218090786,448.887331845655,3447089203,-0.23001938547989376,0.5
2000-03-08,732.4038130417057,888.1081105941099,585.9230504333646,740.0900921617583,5952945218,0.5,0.5
2000-03-09,888.5163468766034,1066.219616251924,703.2676314385807,879.0845392982258,2412104263,0.1721091447842307,0.5
2000-03-10,527.9078902429441,639.8300706764751,422.3263121943553,533.1917255637293,5700163759,-0.5,0.5
2000-03-13,629.9905342417028,755.9886410900433,501.7387185004869,627.1733981256086,2848375190,0.1623419846973975,0.5
2000-03-14,516.1594246577037,620.9828538592644,412.92753972616293,517.485711549387,3059053882,-0.19224114020815827,0.5
2000-03-15,371.5740390837391,445.8888469004869,295.2071646004637,369.0089557505797,4739079284,-0.33816100015297934,0.5
2000-03-16,500.55957515509584,601.4122354467339,400.4476601240767,501.17686287227826,3601087100,0.30613814442043397,0.5
2000-03-17,822.9094890159363,991.5611450403437,658.3275912127491,826.3009542002865,5914639161,0.5,0.5
2000-03-20,1315.0153074993943,1580.0640684412676,1052.0122459995155,1316.7200570343898,5621828715,0.4659400595580993,0.5
2000-03-21,870.58834219483,1044.706010633796,692.5959643406177,865.744955425772,5447973301,-0.41930876161131925,0.5
2000-03-22,741.3148483677629,890.3420594142283,593.0518786942104,741.9517161785236,2762758854,-0.1543061879256073,0.5
2000-03-23,877.4347502909322,1052.9217003491187,700.6947430358188,875.8684287947734,2672218351,0.16593171570178197,0.5
2000-03-24,1433.4091783210763,1720.0910139852915,1141.5530016385271,1426.941252048159,5895176045,0.4880725635611796,0.5
2000-03-27,1134.8296297578136,1361.7955557093762,898.6177752965312,1123.272219120664,3105188955,-0.23928711892264498,0.5
2000-03-28,1021.3623606660367,1213.5004344832403,832.3500873982395,1024.0000357615043,1899991103,-0.09252948833190856,0.5
2000-03-29,622.4521099187557,746.9425319025069,496.86993378894834,621.0874172361854,6253592097,-0.5,0.5
2000-03-30,376.6626051697194,452.0502730985749,301.33008413577556,376.7085609154791,5715554070,-0.5,0.5
2000-03-31,568.0664908191177,681.6797889829412,452.54680778352434,565.6835097294054,5216620865,0.40656291119709903,0.5
2000-04-03,923.5990195213478,1119.1853219702082,738.8792156170783,932.6544349751736,5999239173,0.5,0.5
2000-04-04,892.786264131626,964.2063641638429,829.0322884647345,899.941436750322,1224120388,-0.03570506079016692,0.5
2000-04-05,1477.0548637402248,1780.503106985628,1181.6438909921799,1483.75258915469,6161852939,0.5,0.5
2000-04-06,1779.4003131104298,2135.2803757325155,1422.6891853617506,1778.361481702188,2554061925,0.18111801252381707,0.5
2000-04-07,1294.1100306009298,1552.9320367211158,1030.7523740774286,1288.4404675967858,3935837608,-0.3222598773025621,0.5
2000-04-10,1546.631837074373,1855.9582044892475,1235.2665769996213,1544.0832212495266,2647175893,0.18099780275420696,0.5
2000-04-11,2541.1082149451468,3054.9154207263196,2032.8865719561175,2545.7628506052665,6100854149,0.5,0.5
2000-04-12,2507.8383937511385,2596.179607090854,2413.20535799276,2501.316842928127,1443524010,-0.017613019554975767,0.5
2000-04-13,4122.2782229851755,4948.769140435314,3297.8225783881408,4123.974283696095,6061290172,0.5,0.5
2000-04-14,2495.842244241586,3001.580211513752,1996.6737953932688,2501.316842928127,6036397976,-0.5,0.5
2000-04-17,3782.04020945718,4538.4482513486155,3018.998129780732,3773.747662225915,5092850552,0.41125125218761194,0.5
2000-04-18,3907.2447149729674,4288.379088412921,3564.786170816498,3942.803887072915,1504529520,0.043823534119085614,0.5
2000-04-19,3402.497053394868,4082.9964640738417,2717.0449930323894,3396.3062412904865,2356002057,-0.14920367523293374,0.5
2000-04-20,3533.9851971500316,3885.338204325745,3207.5835800762843,3556.826909007447,1756979712,0.04618038826775115,0.5
2000-04-21,2162.6256089852186,2595.150730782262,1725.859657283147,2157.3245716039337,5954183793,-0.5,0.5
2000-04-24,1922.5097603988972,2320.2024448554757,1538.0078083191179,1933.5020373795633,1930996473,-0.10953594391875597,0.5
2000-04-25,2327.235321817287,2792.6823861807443,1849.740983247231,2312.1762290590386,2816095245,0.1788562857558732,0.5
2000-04-26,3801.6395717073415,4574.560956548219,3041.3116573658735,3812.134130456849,6101937846,0.5,0.5
2000-04-27,2930.7951203360253,3531.333703239161,2344.6360962688204,2942.7780860326343,3888519697,-0.25883510913682367,0.5
2000-04-28,1978.123148586124,2373.7477783033487,1571.8664102659297,1964.8330128324121,4946153200,-0.4039468014465938,0.5
2000-05-01,1524.5212665939534,1835.194179804581,1219.617013275163,1529.328483170484,2982158578,-0.25057852179226825,0.5
2000-05-02,2399.8214035062338,2901.27807323865,1919.857122804987,2417.731727698875,5312116633,0.4580010588510371,0.5
2000-05-03,2852.4579928262647,3422.9495913915175,2280.4249371367737,2850.531171420967,2581508807,0.16467555482984222,0.5
