date,open,high,low,close,volume,returns,sigma,sector
2000-01-03,112.30836808674292,119.46493205549372,105.38683714985342,112.52975698727022,1197837,0.041086466098077146,0.018,Technology
2000-01-04,108.86334951697278,114.02432771589491,104.2716940578744,109.40963110610555,1448517,-0.028118771404527322,0.02474701304125947,Technology
2000-01-05,109.14975355700776,110.96830200769504,108.22099817034311,110.03203925098006,1065391,0.00567266748296455,0.02661825537796237,Technology
2000-01-06,108.6266400999812,110.60159329856357,106.90358411313346,108.87460406120277,1153726,-0.010574790771163927,0.02591625144477844,Technology
2000-01-07,105.53069989659603,110.31063658996041,101.11223237250826,105.87764290052847,1463395,-0.027912683408191148,0.025575292786931464,Technology
2000-01-10,105.3963306395789,106.32078333210228,104.33707342367434,105.26033325542932,1221212,-0.005847469179198787,0.02720559069688988,Technology
2000-01-11,106.4825108317162,109.91865938964504,103.69431318494564,107.11392835317774,941566,0.0174563730387424,0.026405383286436365,Technology
2000-01-12,105.51444218123949,108.33359523347863,102.41153097924227,105.22289440782123,992826,-0.017812114903959494,0.02652365278676846,Technology
2000-01-13,101.36655223857497,107.16790055608996,95.48720384982109,101.28381712190657,1504872,-0.038154257588907114,0.026653218217041235,Technology
2000-01-14,95.10589668358948,103.80999009991508,87.12530461579718,95.77338711165126,1427549,-0.05594179643310766,0.029777127780971024,Technology
2000-01-17,95.48837090861049,95.8725489714994,95.19053348592843,95.57444308142314,762679,-0.002079397521380619,0.03575981766357191,Technology
2000-01-18,94.52117779825458,96.0448946676116,93.09692959988057,94.61916992073127,852318,-0.010045355136629967,0.03352104162422935,Technology
2000-01-19,92.0386542326523,95.38206736927583,89.73633400426334,93.05434005477231,1476845,-0.01667647321721474,0.03184438033989366,Technology
2000-01-20,97.0892874339137,103.60668641464414,90.71134489474514,97.22014748054715,1251035,0.043794344413880304,0.030870169439608148,Technology
2000-01-21,101.20217900145651,106.58218590131287,95.37270559835677,100.72747686813224,1054353,0.0354406525823845,0.03391261681705393,Technology
2000-01-24,99.80476789945817,101.13977153655804,98.55856737201026,99.89247585402344,846528,-0.008324255134472894,0.03476288885901249,Technology
2000-01-25,98.79004214784486,100.05051173651889,98.3181671830077,99.57488792145581,993729,-0.003184362543551097,0.03282012701058321,Technology
2000-01-26,94.371538404227,102.62631151547215,85.71780684232829,93.93433755698837,1953923,-0.05831400194613075,0.03103626289220348,Technology
2000-01-27,95.42272521932681,97.25692465728291,93.31693320162594,95.14580981872382,1308560,0.012814553582424965,0.03715747724075431,Technology
2000-01-28,95.25904775807604,95.8533372260954,94.15979023218793,94.75090959547245,1210505,-0.004159111265585684,0.03505958370325104,Technology
2000-01-31,98.15997466244751,105.05106537899455,91.96978783478566,98.81930002420368,1293525,0.04204148618245303,0.03295351663380012,Technology
2000-02-01,99.66912091720998,100.00201546554509,98.70879072134092,99.03958261373538,100000,0.002226664556160876,0.035126491297761596,Technology
2000-02-02,98.8234653665181,99.575775551099,97.78808028711761,98.53821898584236,686242,-0.005075111677108307,0.03298241983193814,Technology
2000-02-03,93.4705517025255,100.40862813718944,87.68113271611357,94.55221276549109,1274244,-0.04129228497432391,0.031211144294249277,Technology
2000-02-04,95.58409605056177,100.84004335170859,91.84900433399116,97.04775689539274,1521927,0.0260509985161466,0.033690745647510914,Technology
2000-02-07,91.45344391499842,100.01791455379256,82.6357936205352,91.174104570753,1972517,-0.06243228082078871,0.03331443009240082,Technology
2000-02-08,90.98038289249483,91.73242860266609,89.92354972358564,90.67305505555626,1016059,-0.005510680333949197,0.0396553836846656,Technology
