date,open,high,low,close,volume,returns,sigma,sector
2000-01-03,134.26559209474505,134.29328926620124,133.99078333766127,134.0184295228296,932584,0.00013752429556022019,0.014,Consumer
2000-01-04,134.25923577155285,136.55787918432551,132.74200433781195,135.03191587795828,1421105,0.007533840161395105,0.016025069015133148,Consumer
2000-01-05,132.30847759014918,137.9482764396668,125.65404336886156,131.248666572282,1698203,-0.028417422437021216,0.017718805876481683,Consumer
2000-01-06,132.372822082017,135.47812345192426,129.83942312516234,132.93398476071567,1459986,0.012758907843308364,0.021732403227562546,Consumer
2000-01-07,129.34294566011465,134.91772201369653,123.60137478652595,129.16863836722567,2201715,-0.02873382502684602,0.022411076266868623,Consumer
2000-01-10,130.2357145671867,131.23109902269994,127.52994827772505,128.5121596974759,830889,-0.005095296933058209,0.025012996155049722,Consumer
2000-01-11,132.268012290097,135.73516763970864,127.34960988915834,130.77769951283352,1929988,0.017475403612110856,0.024584838599173896,Consumer
2000-01-12,128.06304012170415,131.66346208094106,125.38695320069517,128.9684550327874,1415782,-0.013931091637710976,0.02508664766103417,Consumer
2000-01-13,135.86699867926782,145.86671937661885,125.48492213386297,135.4542659791136,1494344,0.04906622306891316,0.02515120692586823,Consumer
2000-01-14,136.38228852690875,138.59124097551862,134.5011057617787,136.70559864725354,1589224,0.009195635716089319,0.031099689786226573,Consumer
2000-01-17,134.99431684623138,137.85632792328187,131.92937908578915,134.78699473196968,778456,-0.014133983039254026,0.029773083838814433,Consumer
2000-01-18,137.11487568926125,141.21803695745777,133.24826620852218,137.34493972137292,974653,0.01879985407030441,0.028967475528626007,Consumer
2000-01-19,133.93514205335975,138.44769354826923,130.5993015400414,135.0832576239509,1429524,-0.0166042581614583,0.028710745162063425,Consumer
2000-01-20,132.49121400782852,136.25088582671097,128.92918392023228,132.68368125174334,1220426,-0.01792335244904505,0.028298422545658123,Consumer
2000-01-21,134.40995172167777,137.24274946804843,131.66892041557813,134.49988416353273,1367833,0.013595378769648963,0.028086074117077895,Consumer
2000-01-24,133.43931378564127,136.75914848019943,132.10161815385888,135.4017796209332,1325466,0.006683166021728187,0.02754609220981313,Consumer
2000-01-25,143.80704218925095,158.29420376466032,129.9522326318664,144.3838251733852,1497223,0.0642287023243805,0.026715715656450596,Consumer
2000-01-26,135.42554535939277,148.31872128638796,122.85165887751337,135.7177082866037,1269288,-0.061898151974753735,0.035913542024842635,Consumer
2000-01-27,138.28137324468585,143.37939243692463,133.68002215196873,138.76204679823945,969349,0.022183518453470687,0.04131020676902461,Consumer
2000-01-28,146.56622898297965,155.7411255405206,135.61895071192785,144.67548886508575,1247596,0.04173265388261858,0.039230636246254974,Consumer
2000-01-31,160.93777192433464,185.07843771298482,136.28351899283487,160.3335517562763,1897556,0.10276311723068896,0.03990584438702865,Consumer
2000-02-01,168.0277710694398,179.431306314973,156.36941505483128,167.7543972481746,1004761,0.04524464487012507,0.05438768125631617,Consumer
2000-02-02,159.49975892250035,172.46219693309152,145.99307265335196,158.9073674041236,1232085,-0.05417955110887033,0.05266381662360293,Consumer
2000-02-03,170.02707056997056,186.38405529485462,153.1329662716566,169.43277879799783,2031465,0.06413482539398621,0.052527094235693114,Consumer
2000-02-04,157.40815067424944,174.4406471392676,141.3514869121234,158.29365602372792,1961794,-0.06800437246884693,0.054076500231837056,Consumer
2000-02-07,159.6140490670119,164.87189161786637,155.6861272350584,160.91202798774432,1342472,0.01640591520572403,0.055974132446080384,Consumer
2000-02-08,166.90280280378855,178.43260658530684,156.36112852270017,167.83222921290678,1734022,0.04210703916291218,0.051447603545099065,Consumer
2000-02-09,167.29735236201853,172.106934222615,164.76130203155122,169.53693420794596,1212103,0.010105959218368243,0.049834076097455694,Consumer
2000-02-10,177.32738509250717,185.91576961542793,166.61979418831217,175.10031651444157,1234902,0.03228824289581824,0.04584831157358035,Consumer
2000-02-11,182.27763342821154,192.69886243818118,171.50324560999763,181.90305936442266,1095459,0.038114857407245455,0.04402310454424342,Consumer
2000-02-14,170.53731180298323,187.0186721033207,154.11895558158986,170.594782894228,1573247,-0.06418285065327717,0.043224279522589,Consumer
2000-02-15,167.11499338191334,173.38866634514875,160.13221494020428,166.3782289918068,1087913,-0.025027369223530157,0.0470381379297125,Consumer
2000-02-16,170.08590731684083,180.24410786215086,161.79952876206428,171.87077283022361,1381818,0.03247918923441607,0.04431731622575268,Consumer
2000-02-17,170.68225097059116,172.02506489780512,170.22091480797232,171.56135261595122,851560,-0.0018019298433020678,0.042772120288354205,Consumer
2000-02-18,168.20164075877818,173.6464998350366,162.4635565925682,167.89860612801422,912222,-0.021580681582319846,0.039548077852699495,Consumer
2000-02-21,167.59988536745706,168.45048267112574,166.4822553418914,167.3314904969364,1262046,-0.0033834442539693423,0.03769746996959035,Consumer
2000-02-22,164.53010527488632,168.72323276885152,160.31981280851014,164.51249140466808,745558,-0.016990315083307936,0.03519370040134301,Consumer
2000-02-23,162.8265067523402,165.15183236616437,160.89781988851206,163.21850229850142,1119869,-0.007896694882165513,0.03367755720574319,Consumer
2000-02-24,162.01628370573533,164.07698303751445,159.78189808336668,161.84035982385222,1261638,-0.00847939184319644,0.03188567007271741,Consumer
2000-02-25,158.79030536249502,162.3616770747349,157.23560926788366,160.78742740702597,1066727,-0.006527250266999207,0.030399700289534426,Consumer
2000-02-28,157.41241255075215,162.29469185256747,152.80798558768083,157.68236848314663,748834,-0.01950048236755906,0.02908099330425324,Consumer
2000-02-29,161.2552972811462,165.87549921392295,156.11824896614203,160.72320569062873,1323970,0.01910098256481455,0.028872195260054953,Consumer
2000-03-01,159.57190613666444,161.69045426200898,157.19189697816427,159.30692712339945,490873,-0.008850965380376965,0.02866374116456179,Consumer
2000-03-02,160.9427531304571,167.4841196927777,156.06561597056918,162.5580337906914,1375323,0.020202368295657757,0.02773155214307144,Consumer
2000-03-03,163.95221387854832,164.67179305477111,161.37171317977425,162.0830888470685,987480,-0.002925971168468462,0.027864880048622528,Consumer
2000-03-06,165.54265906400673,172.34211695304316,159.37963202930663,166.15624652480082,1508737,0.02481949192450419,0.026878344967484584,Consumer
2000-03-07,161.95090386160405,167.75312375580094,157.08917968706734,162.86398900192052,845811,-0.020013160608605647,0.027755313355490377,Consumer
2000-03-08,161.67446249551338,164.13232025939428,158.77072307280744,161.22169767460383,1339866,-0.010135007207045693,0.027863325810122644,Consumer
