date,open,high,low,close,volume,returns,sigma,sector
2000-01-03,112.15819266240155,112.29345041180588,110.95530787916869,111.08927656370508,856959,0.0008039700961269985,0.016,Financials
2000-01-04,111.23011251846016,114.74745859740389,109.05523683225775,112.54683707530096,927434,0.013035293153140524,0.017461298782946243,Financials
2000-01-05,110.7388050713151,115.08471373262702,105.33764283664027,109.64044678138649,1065644,-0.026163118150035955,0.019219921807543932,Financials
2000-01-06,113.55820411610186,119.56847581432973,107.5602516605028,113.56990532086718,1624637,0.035212206828413424,0.02232040833251922,Financials
2000-01-07,115.65746115949297,119.77107903916968,111.93296705335776,116.03444499783332,1434785,0.021468533425031064,0.026163819082147762,Financials
2000-01-10,115.45010040664398,119.39727856633637,109.54183135568049,113.41958734257946,1300507,-0.02279298239839513,0.026772579858578047,Financials
2000-01-11,114.51965482631458,117.57125690343035,112.03347072249957,115.07305858570871,931118,0.014473114433708122,0.027410670054181158,Financials
2000-01-12,112.36777122578971,115.52644033408318,111.01808743678389,114.15528615462873,1079817,-0.008007537951985628,0.027064672960651646,Financials
2000-01-13,115.12933719796364,117.72745191171671,112.98909041420644,115.5788487380817,860998,0.012393289355240906,0.026374520234148265,Financials
2000-01-14,112.91223494252456,118.10679687194246,106.93119567579483,112.08783063259558,1512840,-0.03067020405752648,0.026067821106137853,Financials
2000-01-17,111.574335332756,112.31159426822768,110.9007097993304,111.63758685628896,1580704,-0.004024973015622834,0.028012930055901542,Financials
2000-01-18,116.01094521468676,123.74940101050746,108.70906372904466,116.42166808703931,1087383,0.04196087689329329,0.027022388151677852,Financials
2000-01-19,111.5053962227952,118.4105850913465,105.34667660406001,112.21279413144033,1769775,-0.03682165364403625,0.03079407163049519,Financials
2000-01-20,112.40833485017295,113.96123698661317,111.362643906263,112.91087114335993,842687,0.006201740261246229,0.032588264829988424,Financials
2000-01-21,120.65041624459573,132.3173359542434,108.78405594982857,120.42962511221523,1498316,0.0644668018163329,0.030908983177124455,Financials
2000-01-24,117.41595237973192,122.17853625419865,112.46220993256982,117.21671230225898,1253202,-0.02704109494460166,0.03857055189258979,Financials
2000-01-25,116.7380478304715,119.10459107236616,115.61571785975183,117.97041303302277,789114,0.006409392604940221,0.03741434351969327,Financials
2000-01-26,117.94798701469603,118.49200285177383,117.06577524652005,117.60822398207048,592930,-0.003074891177866026,0.035014690172016805,Financials
2000-01-27,116.7238033689664,117.96599700562294,115.64531691338858,116.88601180178026,1479918,-0.006159763044324908,0.03289743250828584,Financials
2000-01-28,115.84649389233216,117.98435025359245,113.32613018208599,115.4567949545012,1016220,-0.012302811473070092,0.031168642168437694,Financials
