date,open,high,low,close,volume,returns,sigma,sector
2000-01-03,147.19788925099013,148.62285495595884,146.82670127414568,148.249016358603,945993,0.001681129073853056,0.02,Energy
2000-01-04,146.97778622225255,148.46380713815012,146.33519986907797,147.81754934362672,1143801,-0.0029146642708891423,0.02050424173785617,Energy
2000-01-05,149.39439617084543,151.21698463560264,147.20660771190967,149.0246857670767,1013642,0.008133229944684763,0.02091921206851143,Energy
2000-01-06,149.46815218307955,150.68147080166491,148.47465214877602,149.6865193027004,1312568,0.004431267440779544,0.021447917410645046,Energy
2000-01-07,146.9043270058377,151.56018807792063,141.9121520790008,146.5570054359982,1525061,-0.021128767577181545,0.02170151950147357,Energy
2000-01-10,152.75370114072754,159.55006456631332,144.2522560548291,150.96922398844995,1403392,0.029661533020508092,0.023317986230329883,Energy
2000-01-11,144.51372701512489,154.7204593664969,133.8532800719584,144.02553213871116,1371836,-0.04708541101798465,0.02582544804334064,Energy
2000-01-12,144.38223795883331,145.4195529467545,143.54633953908623,144.58249514158044,986912,0.0038596549066070994,0.03108244525325046,Energy
2000-01-13,144.05011376900447,145.92830094845482,143.24798980135878,145.12021824585017,788711,0.0037122449803913054,0.02958258377384849,Energy
2000-01-14,147.52179542801287,150.8544303208845,143.99421761281744,147.32234680232938,1626884,0.015060531149323732,0.028322615073622305,Energy
2000-01-17,147.731899684144,148.9382828489043,146.76303831051035,147.96787389954085,921922,0.004372160540840516,0.027852456973520748,Energy
2000-01-18,152.02985728345627,158.04744646212052,145.9109711190148,151.92438555501286,1601348,0.026387751661370938,0.026897487907585203,Energy
2000-01-19,153.50710501215102,156.89275705308108,150.52608484922155,153.90402885616797,1120201,0.012946285288417188,0.027986191242330233,Energy
2000-01-20,150.7240443908068,155.3697130277004,146.24219120667806,150.88312937378893,1617112,-0.01982365942228349,0.027417557615826912,Energy
2000-01-21,158.37504413090682,167.62723081046934,147.71082401653925,156.87540241686222,1399374,0.03894631560729568,0.027573983996284506,Energy
2000-01-24,160.17756439453012,163.9064091013559,155.61994953504484,159.32904109078643,1221638,0.015519629609888685,0.030590554091898137,Energy
2000-01-25,149.57438854427258,164.5621385851791,134.09976409420855,149.03329514259912,1590896,-0.06680176638426888,0.029744821989779947,Energy
2000-01-26,150.11594766132967,153.252198062768,147.58902005444264,150.71518341717476,1130457,0.011222114844133326,0.038434033706751664,Energy
2000-01-27,152.08467379610505,153.53783690027194,150.2290192440724,151.67829945734152,1029451,0.006369973900701696,0.03606425289415567,Energy
2000-01-28,152.16334308343968,153.29540669447837,151.19328070394008,152.3243180771068,865166,0.0042500923014363355,0.03386134602426838,Energy
2000-01-31,154.72724566179596,163.622846508341,147.99930550063894,156.80457854937032,1405631,0.02898838806046703,0.03193715855153364,Energy
2000-02-01,160.2379624519247,165.55124704548524,154.96840980893575,160.28030203178986,1165253,0.02192386274494694,0.032280561851186426,Energy
2000-02-02,154.71670756195667,162.74628336847093,147.08287041255593,155.0938383082221,1373338,-0.03289382799352272,0.03171318499286234,Energy
2000-02-03,149.32477306141845,157.21371768972782,142.83152664207563,150.66230975332778,1573953,-0.02898936899403863,0.03266315156140519,Energy
2000-02-04,149.56591900600955,151.0998679073307,148.2473508155351,149.77941752101594,932680,-0.0058773112628752325,0.032856699516834315,Energy
2000-02-07,151.0770996433851,152.60775520118796,149.2667213036596,150.79451380956303,817925,0.00675441242216032,0.031126059510701642,Energy
2000-02-08,152.23044202426976,157.9526538370726,147.95912912649945,153.64174238494596,1022115,0.01870546977320675,0.029696945593887046,Energy
2000-02-09,147.83721430242275,156.04461249189632,140.41348505773584,148.58341248392117,1524971,-0.033477043335428745,0.029291825685683753,Energy
2000-02-10,151.34174141021165,154.71442814976444,147.44659172304307,150.80736986549593,1133438,0.014856825390122104,0.030895237596961642,Energy
2000-02-11,159.25249892218255,169.49456538230504,147.29011991215538,157.41394260117283,1410808,0.04287558658708896,0.029945306043502984,Energy
2000-02-14,154.0880955609397,160.33366247941618,147.00704457829653,153.21731670250784,1580830,-0.027021628528971022,0.03306243294147135,Energy
2000-02-15,149.14472328943438,154.7317982771317,144.53428644017092,150.09207637195357,1630793,-0.02060833597318006,0.032924532477486855,Energy
