date,open,high,low,close,volume,returns
2000-01-03,3.4964212054403534,3.5084405267693963,3.477990787745129,3.4899879942235152,103144,-0.00286467233751797
2000-01-04,3.476402234940067,3.5025844403644646,3.44203273980339,3.468152815479748,121045,-0.006276173769836449
2000-01-05,3.3915203607668247,3.484329012714873,3.2971937444739203,3.3899596887721377,149853,-0.022804092284014213
2000-01-06,3.207044743031109,3.4201339225049368,2.99695771422215,3.2098623199202705,129688,-0.054589984872489616
2000-01-07,3.143287477690371,3.2217935097683705,3.067988500606735,3.146419503486694,109692,-0.01996290444799012
2000-01-10,3.038543508042199,3.1823629654513534,2.881564989348056,3.0247306611040985,102599,-0.03944309091633961
2000-01-11,3.0388508219309647,3.060004674787883,3.0195993545094524,3.040741231406195,108117,0.005279261950651667
2000-01-12,3.202800494709236,3.4456010818542673,2.980406643392397,3.221882245116118,171843,0.05786442512945978
2000-01-13,3.134910170189859,3.237755587790378,3.032679466455892,3.1355054710516574,135949,-0.027175341074120764
2000-01-14,3.233807850475098,3.3452164981317702,3.1156602534530626,3.2268284522796344,140670,0.028709355659537222
2000-01-17,3.247729944015985,3.2530816381306416,3.217090494293364,3.222400449806774,101753,-0.0013731884031072078
2000-01-18,3.113688026313545,3.241628667720733,2.9876336568529447,3.115500905751775,154644,-0.03373661940313332
2000-01-19,3.0970663893684223,3.1183111820805185,3.0800320082845998,3.101253769707254,102431,-0.004583472158873201
2000-01-20,3.1913131179694134,3.3642337625008127,3.04792350982421,3.2195743428961414,78968,0.0374426876034758
2000-01-21,3.301610201377288,3.3930114772214544,3.2035025698744986,3.2947129019272534,100648,0.02306987355392967
2000-01-24,3.3159467719484703,3.3315368386224185,3.2920957076495205,3.3076467514191985,139624,0.00391795258542587
2000-01-25,3.3243124273722002,3.3332033733144124,3.306160838699284,3.3150269504313155,117970,0.0022287681378873716
2000-01-26,3.4699242596170934,3.638934637279364,3.284195445214396,3.452349820748629,131956,0.040589353209907635
2000-01-27,3.40661462425932,3.477851942176809,3.321763016331958,3.3927095588988414,136081,-0.017426224608782948
2000-01-28,3.3728988757854514,3.395376412469124,3.35676669737249,3.379214029419474,105408,-0.003985735269834001
2000-01-31,3.3490533971077983,3.4120754694248894,3.264035775741838,3.326636000259623,108613,-0.015681563525660698
2000-02-01,3.2170180912890345,3.345574849534241,3.093586737229764,3.221954109109716,119060,-0.031973541583300076
2000-02-02,3.34983328886838,3.4909791518565396,3.196485970092734,3.3370951073802395,133308,0.035112658555574716
2000-02-03,3.5741070176035525,3.84507318239356,3.28523171616542,3.554728742856727,160784,0.06317805712387685
2000-02-04,3.5292921471828698,3.5862012032598125,3.450728069879952,3.5072822207563554,100158,-0.013437315875169675
2000-02-07,3.4663329924497206,3.5222264279327065,3.4046704500060088,3.460469336032152,102731,-0.013437215352345745
2000-02-08,3.4924501781131263,3.509990345209449,3.457530203922716,3.474982643647807,108327,0.004185258247978544
2000-02-09,3.542100675618594,3.619569388969862,3.4614986542012596,3.5388973071977614,167149,0.01822569910856146
2000-02-10,3.453161053401751,3.5526156208811357,3.366597419253099,3.4657367401709074,123894,-0.020889950012462122
2000-02-11,3.3435610727569696,3.4948754164193705,3.1864291687965727,3.3374677567317654,131211,-0.03771287069129578
2000-02-14,3.259425018735082,3.3500516669568685,3.180130834818177,3.270488338360738,137322,-0.020273050067911816
2000-02-15,3.216751746843322,3.3089109965695056,3.101842496146916,3.1933307390065653,122001,-0.023874821812775754
2000-02-16,3.2394551559820117,3.288620160540263,3.184892871395504,3.233974699413505,149380,0.012647446919034869
2000-02-17,3.404520960238012,3.6122197579357063,3.1950537320215053,3.4026376340903863,175163,0.05083896778319295
2000-02-18,3.4787987958288555,3.54214232424953,3.391757929257325,3.454661963409994,110067,0.015173707012658156
2000-02-21,3.5848802212357134,3.7236289015523867,3.429810703685793,3.5679022719332125,160592,0.032253211579838764
2000-02-22,3.6307636741167575,3.6890810179122164,3.5578998152840002,3.61597969879594,136254,0.01338500405373757
2000-02-23,3.580845620329915,3.6230426317303728,3.5384496466382402,3.5806442854905876,132318,-0.009820076008696593
2000-02-24,3.7112051285964354,3.8906744406393754,3.5410432975181676,3.7201045631124905,97459,0.03820902401915604
2000-02-25,3.8594291330992965,4.04942406169253,3.678624446083948,3.86820810175931,150711,0.0390396007587254
2000-02-28,3.7320797942311823,3.8905841854892658,3.5862617525069065,3.7442891073076354,112081,-0.03255960254602812
2000-02-29,3.6972784180496374,3.7518734805715384,3.6506386465923404,3.7051346062657418,80473,-0.010512185402287566
2000-03-01,3.68743705062681,3.706332183308999,3.680245037662508,3.6991173888997175,101317,-0.0016253414104789483
2000-03-02,3.649164435076289,3.717249807505068,3.574095125693745,3.6420477158130025,96919,-0.01554816489274739
2000-03-03,3.6598812678919708,3.6601712815657628,3.641518641856508,3.641807223319886,126032,-6.603439942539139e-05
2000-03-06,3.93251413412284,4.288755141847273,3.5715970279029126,3.927372238418526,196961,0.07549051225552547
2000-03-07,3.8697843865021677,3.9363187773577786,3.8146150492722724,3.8809896923906497,101666,-0.011880364149470066
2000-03-08,3.975986443649318,4.0640694091187,3.8657233830013893,3.9533038440828188,127599,0.01846144906799864
2000-03-09,3.902729409213927,3.961139887567614,3.8545940011193927,3.9128792930334027,100699,-0.01027815046159146
2000-03-10,3.870782591878838,3.9364978337629566,3.792414061905378,3.857910775755448,83741,-0.014147707929914464
2000-03-13,3.720103942902824,3.8795857495387778,3.579498087733909,3.7382924380633886,133661,-0.03149684733880483
2000-03-14,3.6658441106447266,3.7510186934889735,3.5859437515024806,3.671005830044476,153956,-0.01816324715641768
2000-03-15,3.8654990428191662,4.130557672145163,3.6124850642008073,3.876803750498642,164428,0.054545345852212
2000-03-16,4.022935637942518,4.197626065136363,3.8451120678160375,4.019660266527188,181703,0.03618634974466648
2000-03-17,3.945307422583189,4.041584324188359,3.8426263277384627,3.938743039425931,129993,-0.020335741361597243
2000-03-20,4.054168237707936,4.225220490449539,3.897294796301081,4.067818847448248,131307,0.032245299201730734
2000-03-21,4.1984694700675504,4.352199120385464,4.040292782053929,4.193853412464412,124549,0.03051303405798798
2000-03-22,4.229349201006873,4.309906919586836,4.166123584374808,4.246426017285971,87132,0.012457711897497514
2000-03-23,4.156535939137626,4.260365183872288,4.069400894742575,4.172887358452654,133745,-0.017469483738167983
2000-03-24,4.317842169024993,4.50698367771484,4.134378263952913,4.32328836528809,113524,0.03540810005906018
2000-03-27,4.201630034623906,4.344060861932365,4.068375792989275,4.210524532267965,123696,-0.02642907644107528
2000-03-28,4.443414734381107,4.722748960850455,4.15805266953957,4.436982537455865,120755,0.05238730480336594
2000-03-29,4.380512572771253,4.446810820030055,4.319861532125312,4.386082657938559,130486,-0.011538041047018981
2000-03-30,4.341673185511857,4.393512802218662,4.29615961607225,4.34793360507555,68374,-0.008735796756782824
2000-03-31,4.266385765740558,4.371836751244677,4.154018417626054,4.259294121062108,110287,-0.020597251650116374
2000-04-03,4.409509515760765,4.590451301673414,4.226603414699163,4.407461146928898,152259,0.03419537276309968
2000-04-04,4.343767127450379,4.429895367549719,4.2492745035051716,4.33523353957401,128984,-0.016523338224681643
2000-04-05,4.429819577498579,4.552145792572531,4.310995651000002,4.4332303760110605,130850,0.02235304102491887
2000-04-06,4.556890233144831,4.660083666265171,4.415380041165748,4.517685663985968,154690,0.018871318640681208
2000-04-07,4.512958693180186,4.550726530667195,4.4487444605024145,4.486289106803195,93363,-0.006973960996674258
2000-04-10,4.39134988230478,4.499465727458729,4.309562864289467,4.41719731209129,118505,-0.015520477796755
2000-04-11,4.381383182766174,4.422875740714769,4.346795720184781,4.388234194955109,104076,-0.0065784900069609815
