date,open,high,low,close,volume,returns
2000-01-03,100.67832638074748,101.64312812520753,99.78116063370348,100.74536498307462,107665,0.007426008649659455
2000-01-04,101.07361068333182,102.9536836534213,99.8743525155255,101.74644220792293,93297,0.009887663058128748
2000-01-05,103.32655431412957,105.2365281700305,101.41591922144156,103.32588062430008,114250,0.015404025523570383
2000-01-06,102.6056432960733,104.4025392584219,100.04561292393622,101.82890616652145,128533,-0.014593868854136226
2000-01-07,102.88595778498946,104.11410944476073,101.61922023938605,102.84690573407333,152793,0.009947516050877132
2000-01-10,102.13065062256611,102.89310756564333,101.8531745078582,102.61431738924665,111921,-0.0022640617109593725
2000-01-11,98.17166286134295,103.23249384003435,94.15350705264477,99.17333951166543,127604,-0.03410824545820819
2000-01-12,98.47231939665772,99.28831589205141,97.77290117552114,98.58807549141932,107191,-0.005918907172949171
2000-01-13,97.70347410721068,99.2133452124156,95.82255075506234,97.32659776127632,77977,-0.012878005951185033
2000-01-14,98.47799710972326,100.34307341659137,96.8310305969147,98.69251919184829,134579,0.013936840048421589
2000-01-17,96.97261409920627,99.37708066445447,94.27711619966952,96.67418307346787,139751,-0.020662762949310288
2000-01-18,95.24728978143362,96.86781191329011,94.05975673385382,95.67494688259741,92713,-0.01038991109620078
2000-01-19,95.57112250073385,96.43437863810186,94.09977543862084,94.95748886614834,100513,-0.007527170296318409
2000-01-20,94.41662296565009,95.10553612967213,93.69319818163758,94.38185767991475,114645,-0.006080436742167422
2000-01-21,96.51334899299127,98.65071973395499,94.01073632581858,96.13983528596573,146281,0.018454880104365533
2000-01-24,93.54645857291536,96.54077339484725,91.00752912696825,93.98981099192115,115101,-0.02261736649966389
2000-01-25,94.48646585032999,94.99125349990466,93.90481429046467,94.40918909411707,84672,0.0044520278207027175
2000-01-26,94.7566280236677,96.0020516358236,93.88972125038826,95.13171329298214,111194,0.007623976561151565
2000-01-27,96.46890068957444,98.20362454538137,94.78872796608026,96.52251798398775,137884,0.014513941034226647
2000-01-28,97.82830852961095,98.71408329933634,96.3729947180766,97.25356554589908,77610,0.007545317429406443
2000-01-31,97.58820162438798,97.89735793762388,96.68987341589303,96.99715731960417,81023,-0.0026399734470108297
2000-02-01,96.71565708825975,97.65936098628177,95.2728603686202,96.21164637757819,106168,-0.00813125753052255
2000-02-02,96.27577869570408,96.4644738055856,96.13790810645118,96.32653053775803,111783,0.0011933651357303966
2000-02-03,96.35993048759235,97.67961102966537,95.62524804617192,96.94050210339836,111182,0.006353630235642341
2000-02-04,97.18833334649517,97.80575556319036,95.81605561116629,96.42865168961605,75556,-0.005294035777713121
2000-02-07,97.54058553744787,98.69184076831023,96.23239322837233,97.38177403359407,84374,0.009835694073044481
2000-02-08,98.35892492646292,98.9236876877945,97.28701669154376,97.84885068011714,95970,0.004784879814362019
2000-02-09,99.53377418809589,102.37878802475846,97.06030481691553,99.89630945164954,181786,0.02070879450515358
2000-02-10,102.4793313520358,104.77259510999133,99.49913232531276,101.77667210294092,111674,0.01864818111531959
2000-02-11,100.88829967101042,102.10831063645442,99.53778093352311,100.75619439072216,133274,-0.01007724193838115
2000-02-14,102.9839184336205,106.7457592473253,99.71237817998741,103.45912294085436,137872,0.026472905538659393
2000-02-15,107.06244828592034,111.13350566864851,102.72928796614332,106.78998490915366,166208,0.031687560608365924
2000-02-16,105.48672181968253,106.97633777741765,104.34650262954776,105.83238229985295,132787,-0.009007604389013692
