date,open,high,low,close,volume,returns
2000-01-03,22.186490969983623,22.402794340770413,21.963230837094912,22.179465716382232,84260,0.008124439742763305
2000-01-04,22.533451382923282,22.85252988261844,22.124943671293575,22.442737645023364,154116,0.011800178553538201
2000-01-05,22.500266174852403,22.517090783931167,22.41198620296038,22.428757341197397,104704,-0.0006231262980037836
2000-01-06,22.88725479685026,23.69241788083818,22.19743612210356,22.999224456141363,111827,0.025116550705826038
2000-01-07,22.961313793326095,23.155682039998805,22.87631685297382,23.070281728082765,99670,0.0030847879291421897
2000-01-10,22.68875313023419,23.138794307686613,22.26120408479458,22.710829257580738,126923,-0.015703413455757174
2000-01-11,22.52307400602954,22.766806450341534,22.26338848998039,22.50694641023125,122905,-0.009017879628936305
2000-01-12,22.560007049141127,22.613744810305228,22.49794902807515,22.551666923124007,112715,0.001984993512599874
2000-01-13,22.437730143449958,22.891425264634794,22.25431217652628,22.705815822464206,86187,0.0068121108861072515
2000-01-14,22.587693454711818,22.77134907626327,22.369119762834476,22.5524891458089,134036,-0.0067756520425484275
2000-01-17,21.93666433207955,22.649950491672506,21.31765300782296,22.028351916581368,146772,-0.023515096115113186
2000-01-18,21.83523881879613,22.074587680441756,21.588776737066528,21.82804676236259,93559,-0.009134655515330952
2000-01-19,22.01986630102748,22.68534211328278,21.554524427624873,22.215858374645272,112553,0.01761068342563364
2000-01-20,22.373862798021825,22.57464528777268,22.17787808823479,22.378618916582592,90333,0.007299615312901458
2000-01-21,21.99367684136503,22.540290696655436,21.37512117767207,21.919901477045144,118004,-0.020711022961773465
2000-01-24,21.79449955623414,21.937584808126626,21.687477636387147,21.830386664585046,96755,-0.004092084471850944
2000-01-25,21.78012106450524,21.853817828306557,21.767374662404254,21.84103577702725,132527,0.00048769250268921465
2000-01-26,22.31768926766754,23.153181457278716,21.601340207581725,22.433127095168274,101184,0.026748179119795594
2000-01-27,22.29039636760607,22.46758096435058,22.10787703368588,22.285018885248686,75391,-0.006624100719671556
2000-01-28,22.06670450548771,22.319709555759193,21.854687493976666,22.107302478710544,85408,-0.008006670995296549
2000-01-31,22.635175445303545,23.187115620997776,22.01098695797447,22.561121386216822,126634,0.020320149385336068
2000-02-01,22.368977969223746,22.67673786364355,21.997064108599577,22.30392903802703,51131,-0.01146527923788152
2000-02-02,22.603899660886466,22.80446916664373,22.270086836501694,22.469463459487624,107264,0.007394354837229304
2000-02-03,22.284620935888007,22.49232281773089,22.146089360378053,22.35336390393699,131464,-0.0051803878524007575
2000-02-04,21.755430598145715,22.444178380639624,21.181563935312195,21.86735925387535,85405,-0.02198174000144571
2000-02-07,21.757125060667793,21.872875086067836,21.72405036731887,21.839674902301848,101714,-0.001266814635692048
2000-02-08,22.024386936694338,22.463422066654854,21.684677432383918,22.122203811067852,110768,0.012853536146350852
2000-02-09,21.984747759445295,22.155722432340205,21.8083653769611,21.979297664644868,89791,-0.006480806404425513
2000-02-10,21.548069446715814,22.05603500479648,21.06552252837591,21.57293133007391,97433,-0.018661645440873068
2000-02-11,21.36178512005923,21.581602111967054,21.3099025538172,21.529312662182623,106681,-0.0020239634293372465
2000-02-14,21.3944248969867,21.554667474254515,21.240010654867756,21.4002114675677,141074,-0.006014582570866005
2000-02-15,21.64049859596652,22.073494078980087,21.27317073842922,21.705070177350166,97741,0.014145078339590745
2000-02-16,21.84440061180244,21.998758484283883,21.678979196849614,21.833258335282515,103923,0.005888536961353141
2000-02-17,22.171125019861197,22.532947672181578,21.771022978309976,22.132210564459633,114417,0.013599620076272427
2000-02-18,22.71529563851626,23.317305118348663,22.026790357144783,22.62644508553416,141139,0.022085319711902005
2000-02-21,23.008465899027808,23.442992633957697,22.551265045599504,22.985355325438107,128789,0.015737929422616332
2000-02-22,22.808089957933362,23.000263301517503,22.718303107191698,22.91007497421853,119198,-0.0032805191384308943
2000-02-23,22.54678086939695,22.96776534746937,22.189774055636978,22.609761298561917,165742,-0.01319504011932456
2000-02-24,22.223545417827275,22.673702624688374,21.825887871443634,22.27512218812049,124723,-0.014911270115667842
2000-02-25,21.949215498431837,22.403742267089367,21.44063966236616,21.894023509241155,141374,-0.017256758322030576
2000-02-28,21.221097506511267,22.00660031973374,20.495249963393448,21.27877980811659,120381,-0.028503377471998725
2000-02-29,20.75928169603818,21.362856157905465,20.22800177240257,20.829772212495463,126119,-0.021327003322125285
