datetime,open,high,low,close,volume,returns
2000-01-01,0.660467202909467,0.6612572905572793,0.6596124286200588,0.6603133284509959,24837661899,
2000-01-02,0.6602677170543951,0.6613234989758754,0.6596074493373407,0.6605276750328988,24378629425,
2000-01-03,0.6605575384322421,0.6617554768986718,0.659426769768456,0.6608306845514682,23768735672,-0.35040089294304777
2000-01-04,0.6608142387118395,0.6618545363203707,0.6588069262658522,0.6609038889729711,24144314802,0.7756440563164364
2000-01-05,0.6610493467421786,0.6626598919833064,0.6577835502697429,0.6610114321079829,25252696387,
2000-01-06,0.661200733654988,0.664125058543547,0.660539532921333,0.662068058109278,24240862034,
2000-01-07,0.6622282034597765,0.6652274527921963,0.6615659752563168,0.6645628899022941,23311608629,0.7179363913006461
2000-01-08,0.6644214682900261,0.6655223008466374,0.6636558615777398,0.6648234695359204,23541972731,
2000-01-09,0.6648895970760161,0.6660143291455507,0.6642087525678856,0.6653170982459224,24514371236,-1.1509911503843242
2000-01-10,0.6654513930123979,0.6673866709060844,0.6647429467678387,0.6659267763573609,23622389233,
2000-01-11,0.6658369552513526,0.6665457875407481,0.6631365911498549,0.6646544181522893,23957524962,
2000-01-12,0.6651398150377932,0.6664553320612088,0.6639047915235841,0.6655550853302444,24053780491,-1.4653509159918987
2000-01-13,0.6653493478773057,0.6662856216397024,0.6623535452409327,0.6632518461197751,24775916838,
2000-01-14,0.6630751155145977,0.6652962278972857,0.6611123297303256,0.6644469202774667,24001982154,
2000-01-15,0.664799006842543,0.6660943534191102,0.664017866732491,0.6653623050066811,23880079122,-4.7627649889311625
2000-01-16,0.6654028960678684,0.6665143710955925,0.6645174898100896,0.6658179504548568,24078768799,1.0496799445639133
2000-01-17,0.6656641284529977,0.6672340462945291,0.6648912473289953,0.66613577624886,23684306752,
2000-01-18,0.6655227819026706,0.6675875230197907,0.6640696796116787,0.6665968439021172,24341023688,
2000-01-19,0.6667791334486456,0.6683389094777189,0.6646931464759468,0.6676111965242746,24082815938,
2000-01-20,0.6674774960565122,0.6705327578163184,0.666646530711865,0.6691739308528927,24284393214,
2000-01-21,0.6686261497274282,0.6710235222291989,0.6677252343253042,0.6692645100348088,23751307850,0.4430201877049147
2000-01-22,0.6692035037550634,0.6701177642995532,0.6683783687900156,0.6692807382320527,23518853997,
2000-01-23,0.6694112765679997,0.6703187230034651,0.6686816637470957,0.6694707461502153,23930506933,
2000-01-24,0.669553405433305,0.6719953293871246,0.6684264286306529,0.6705396437782305,24252351681,
2000-01-25,0.6706506183815836,0.6737663153586675,0.6699701917055375,0.6711682857141117,24208420055,0.6439887268360762
2000-01-26,0.6712103703852778,0.6731954679212625,0.6699287160514651,0.6715517737933707,24311679392,1.5091404978394412
2000-01-27,0.6721550883797213,0.6776698242945254,0.671414753058243,0.6769477093431623,24152692101,-0.23133530789106868
2000-01-28,0.6769378111103541,0.678976434418158,0.6762073652921857,0.6782872930645196,24624909694,
2000-01-29,0.6784045993965416,0.6794739283373269,0.6775124265652117,0.678778274345659,24674168052,-1.6529228514520762
2000-01-30,0.6788372959056819,0.6800507452679656,0.678105961910643,0.6793430599893717,24890323656,1.3962556808992328
2000-01-31,0.6794959218386123,0.6812830855317051,0.6784597380235149,0.6803852691116383,24660730346,-0.050908385859595395
2000-02-01,0.6805288155609701,0.681451103032969,0.677679715446609,0.6789162327723222,23414455470,
2000-02-02,0.6793189416229237,0.6809048202870274,0.677792317498802,0.6794649018583994,24086055261,
2000-02-03,0.6794495528155314,0.6802142477472753,0.6764148620064583,0.6770919539604187,24781033199,2.7309662180658214
2000-02-04,0.6778039482021887,0.6810253779230253,0.676274517774472,0.6803450328901353,22959397892,-0.04801382517023551
2000-02-05,0.6805245210808568,0.6814839650127111,0.679607390614079,0.6807585603962824,24442309698,-4.34039643174767
2000-02-06,0.6808281691125789,0.6820483290158904,0.6801107248045145,0.6813360049036474,24672459145,-1.1939997251664387
2000-02-07,0.6813356322797447,0.6827014649661007,0.6795748600074007,0.681939832877675,24767962843,1.4882751288433533
2000-02-08,0.6818591425074457,0.6854508231569546,0.6811141389165251,0.6840068850828689,24752387604,-0.9779021628332808
2000-02-09,0.6837389025665663,0.6849503327033692,0.6821176857956905,0.6828465585105807,24495015289,-0.5115985621302304
2000-02-10,0.6829567598627644,0.6847954942041212,0.6812181904611031,0.6819000905516548,24066570071,
2000-02-11,0.6823357062943064,0.6865225647807429,0.681087329186591,0.6847103013255785,24187838492,
2000-02-12,0.6850919542334005,0.6864577610967283,0.684183219670681,0.6856517237059564,24035157501,
2000-02-13,0.6857444730682548,0.6866636737382326,0.6850205979395082,0.6858051198511015,24304111624,
2000-02-14,0.6856455772555932,0.6865717767573248,0.6837916680768727,0.6853505079933081,23929247749,
2000-02-15,0.6849301514496181,0.6869842951673318,0.6839836587429171,0.6855247846953942,24586415670,0.6241639467981088
2000-02-16,0.6860357257662113,0.6867659041741355,0.6832061068704918,0.6844178743210368,24118118867,
2000-02-17,0.6838811861142183,0.6854912063992319,0.6815791693855077,0.6847874492438458,25306054793,
2000-02-18,0.685307658160566,0.6863293748620326,0.6831088708533206,0.6848939247647167,23649301398,
2000-02-19,0.6844229301621703,0.6859207111261117,0.6837385072320081,0.6851836190559457,23389324354,
2000-02-20,0.6850443570053375,0.6862059253011275,0.6844292598537928,0.6854476915573708,23689796192,
2000-02-21,0.6855174617397113,0.6863191775825687,0.6823381640511941,0.6834147046754314,23729661720,
2000-02-22,0.6835706308037708,0.688592512829457,0.6827392996978855,0.6857565341364594,24880917767,-2.480952550922698
2000-02-23,0.6854423462110675,0.6890569032908175,0.6840424841758496,0.6880735719868787,24399222882,-0.9624587354364936
2000-02-24,0.6883054411617846,0.6891388560068411,0.6860614195153973,0.6872301905106439,23936130716,-3.3657414750566894
2000-02-25,0.6869531729922598,0.6877112260258534,0.6852923463647533,0.6863191582966,23891023687,
2000-02-26,0.6868012562113237,0.6875502262216444,0.6858259467487537,0.6867245137650787,23535492705,-2.9809539593272762
2000-02-27,0.6866910924105835,0.6876650367462791,0.6860044013181729,0.6868468651593127,23653134857,
2000-02-28,0.6868940528902377,0.687849547717776,0.6849637078448337,0.6859374002852708,24132811461,0.22676514682173088
2000-02-29,0.6858825639736531,0.6879050411334151,0.6847585105628169,0.6863736399567275,24111956021,
2000-03-01,0.6864458775358424,0.6875862141671958,0.685003374518733,0.6864956674067414,23110357611,5.401073121446349
2000-03-02,0.6863662067061467,0.6876716983421656,0.6833573467044778,0.6850006010668541,23688194777,
2000-03-03,0.684876510582972,0.6857742967253071,0.6830696966831362,0.6849667082638337,23828444058,3.4289060683939767
2000-03-04,0.6848844927261827,0.6856669569742746,0.6838712532722612,0.6846722956249864,24485233025,-2.11311887231798
2000-03-05,0.6846547445136083,0.6855632051709248,0.6838159684133934,0.6845955727023505,23899896903,-2.2478870217919575
2000-03-06,0.6845552731664042,0.6855171748921046,0.6823588032924273,0.6834655910394776,24453401480,1.1069754941245753
2000-03-07,0.6834783013276663,0.6843208141960127,0.6810453820098712,0.68255497671346,24348528913,1.2738429710122041
2000-03-08,0.6826717173768827,0.686024687752998,0.6814646847283955,0.6852133973957749,24328136142,2.229403229399989
2000-03-09,0.6852282327036625,0.6862117693741838,0.6834698783846451,0.6850242205176843,23853125369,
2000-03-10,0.6856996836562912,0.687644335547531,0.6847177980699266,0.6865016821348525,24671897520,
2000-03-11,0.686089596900203,0.6869160617380276,0.685206931429457,0.6860671753527382,23415031684,
2000-03-12,0.686173488630092,0.6868720162213154,0.6851389231095497,0.6858779471384863,24066354551,0.30019036773139957
2000-03-13,0.685811351103971,0.686932078300937,0.6847035482773295,0.6857221852222167,24352620221,
2000-03-14,0.6857825213303037,0.6882954044812695,0.6850826155965849,0.6870089053472879,23571007693,0.3392134057964878
2000-03-15,0.6878387396021601,0.6897088478453336,0.6861702996407325,0.6878332415653711,24155017300,
2000-03-16,0.6877996082495972,0.6895018956568763,0.6864294917413303,0.6879987800976364,24761925837,4.472322181382587
2000-03-17,0.688468355078943,0.690487660343643,0.6874797283299422,0.6894395736947585,23984992347,-2.5680377464651225
2000-03-18,0.6892824348410369,0.6902842196174666,0.6885842901143275,0.6895153686287981,24042837826,
2000-03-19,0.6894887029134594,0.6905673629734874,0.6887974135970218,0.6898206762763711,23906023952,
2000-03-20,0.6894769057029208,0.6904639386456854,0.6874306341891101,0.6896669668370072,23548189695,
2000-03-21,0.6899240100775751,0.6907049870822265,0.6872741498982974,0.6879621120103077,23543110090,
2000-03-22,0.6872957447482023,0.689033747651893,0.6861252845423228,0.68772196196029,24186461359,-0.38403777870294364
2000-03-23,0.68781915977582,0.6885069789355958,0.6835609755081937,0.6845488152298749,23266190271,
2000-03-24,0.6849332703375097,0.6869212893095399,0.68327779237507,0.6862035891017685,24490572792,0.9560134260778277
2000-03-25,0.6861844725815213,0.6872836416531044,0.6854772946722567,0.6864591676582655,23816908279,-0.016728639747302574
2000-03-26,0.6864813530218554,0.6878662931007096,0.6857849222745279,0.687054353879435,24817061060,
2000-03-27,0.6870941430936526,0.6897958130196309,0.686303849839922,0.68771197648624,24131740645,-2.2415323279851327
2000-03-28,0.687719325575974,0.6894388683831226,0.6863920408668304,0.6879239771728226,24301787986,3.513099778335361
2000-03-29,0.6880944474744006,0.690439290387729,0.6871387942064034,0.688577530924263,24284081402,
2000-03-30,0.6888691367439091,0.6909965990065924,0.6876518998314326,0.6897798554446477,24075163791,
2000-03-31,0.6901931593308468,0.6935619176366199,0.6893627286638581,0.692760955575588,23482134152,
2000-04-01,0.6929374123153738,0.6935183420490241,0.6915946883081016,0.6925466525651928,24096299298,2.2305227559023706
2000-04-02,0.6925244879976552,0.6939616742415523,0.6918319635096576,0.6931288363359125,23815890121,
2000-04-03,0.6929881213981277,0.695399688528359,0.6922946028729257,0.6945426848883964,23918751284,2.915983683676567
2000-04-04,0.6946376754860919,0.6961483277180495,0.6935801079817285,0.6952853675731272,23836820876,-2.492762867025418
2000-04-05,0.6952084063408959,0.6960561342789365,0.6938244191289467,0.6947806313387099,23905399134,-2.5054393394478405
2000-04-06,0.6944667512988957,0.6959791263201285,0.6928954245143902,0.693845487509,24199027440,0.3671224304240676
2000-04-07,0.694286664983777,0.6961625792270302,0.691955808522853,0.693629395928237,24349143103,
2000-04-08,0.6936041594680306,0.6947779620819882,0.6929105553085625,0.6940454926339183,23475962953,
2000-04-09,0.6940693692086111,0.694789935015038,0.6931152306503862,0.6940390113036558,24515803244,-0.6103517360768098
2000-04-10,0.694225795950596,0.6960454220861392,0.6934735248068801,0.6941698520709696,24646986494,
2000-04-11,0.6938732228573177,0.6946198985958744,0.6916615887919879,0.6925827603902481,24320155402,
2000-04-12,0.6925846138718322,0.6953711465257786,0.6913380999291204,0.6934051568519111,24493137291,3.07229138754131
2000-04-13,0.6933009476730112,0.6957952311838617,0.6924061117883386,0.6944486071541051,23913342173,-0.19113292140284813
2000-04-14,0.6945279591401557,0.6953656456859554,0.6906822932685822,0.6927697963595372,24174298168,0.08658589029395213
2000-04-15,0.6925761341607376,0.6933624012548053,0.6917251695466964,0.6925185484213051,24009907605,
2000-04-16,0.6925843401219683,0.6937144075299801,0.6916984175060358,0.6929259724574348,24133733024,
2000-04-17,0.6930597166258033,0.6940200274825632,0.6918448223323307,0.6926031240879755,23942983672,
2000-04-18,0.6927888159337854,0.6979444787707694,0.6920960271178516,0.6972472315392302,24030240584,-0.1912408449781822
2000-04-19,0.6965603641757795,0.6974474412219885,0.6944612949406078,0.6956297010799565,24131951624,-2.0677702616952294
2000-04-20,0.6957503540709379,0.6997284536110654,0.6941962230439185,0.6987606733134504,24612524987,
2000-04-21,0.6981381805746004,0.7005337275302218,0.696825927018142,0.6991961877496187,24413395883,0.029534760089916335
2000-04-22,0.6988564320695129,0.7001145760787778,0.6977398372254986,0.6992346099452689,24662224345,
2000-04-23,0.6994151658498312,0.7006791767374796,0.6986629786192475,0.6997689153205745,24031212554,
2000-04-24,0.6996317868135764,0.7008319936733524,0.6986916614851217,0.7001318618115409,23501682858,
2000-04-25,0.7004128935681685,0.7011640005365,0.6980602089321896,0.6988532189795104,23674166954,
2000-04-26,0.699161635644378,0.7023510151297206,0.6983299140324447,0.7014243516008282,23926511295,0.1554865951264139
2000-04-27,0.7014549182269834,0.7025872119789048,0.6960808722640508,0.6968319738573492,24915768249,2.5367357883464745
2000-04-28,0.6964054661826887,0.697876537528433,0.6933947873886109,0.6947774382835901,23491091412,
2000-04-29,0.6946289834913686,0.695486286729753,0.6937564998026056,0.6946703886727789,24453803469,
2000-04-30,0.6946981456541871,0.6956414410516825,0.693667889046703,0.6949464945571254,24344153991,0.6571864295463133
2000-05-01,0.6949227558809373,0.6967801365135475,0.6939382581623794,0.6946328910534328,23700052018,2.2736761717738956
2000-05-02,0.6952513009287254,0.6970492950304673,0.6927663887846086,0.693694852595579,24311020296,-0.9577932155412328
2000-05-03,0.6934142950240593,0.6944749381361802,0.6899316807420269,0.691298075632644,24072972547,-0.17130996652595018
2000-05-04,0.6914646777654928,0.6922158470589738,0.68536769729921,0.6861895704126593,24824524546,
2000-05-05,0.6857650353460625,0.6894635042197995,0.6850792703107165,0.6878890610535496,24683755494,-0.061999164730565826
2000-05-06,0.6874611204468097,0.6885873048824908,0.6866833274462228,0.6876973307840054,24635225217,-3.229403951429582
2000-05-07,0.6876374887379931,0.6887785897482172,0.6868384145092923,0.6880163142150864,25339702690,1.1375041475661498
2000-05-08,0.6879397611710903,0.6894325792585462,0.6871787264238314,0.6879006977719756,23972048792,
2000-05-09,0.6879255812530621,0.6886634880319359,0.6841763759506828,0.6854072494027847,23476774786,0.46462948662596526
2000-05-10,0.6856662470619835,0.6863519133090454,0.6812096512768056,0.6835166820103097,24712355314,1.7860610811236455
2000-05-11,0.6827879847318352,0.6844517396212878,0.6803947905134644,0.6818953544012168,24399813185,-0.35074015025550015
2000-05-12,0.6822387211913674,0.686111326110147,0.6804943349835871,0.6824226728490513,24315229423,
2000-05-13,0.6822467987058867,0.6831387421620387,0.681447915036422,0.6824224176978867,24015656826,
2000-05-14,0.6823511480776139,0.6832617895287055,0.6816032454857534,0.6825506002644929,23701050607,-1.9987881921307291
2000-05-15,0.6824693031879556,0.6843531165632835,0.6815307659735358,0.6836358740198023,24137891966,
2000-05-16,0.6840327282887092,0.6848429612688325,0.6810083000583026,0.6819150499104758,23413859567,
2000-05-17,0.6816453101170795,0.6824829110729151,0.6795974403603106,0.6804714463719967,23761018090,1.5219991382841191
2000-05-18,0.6807236520278199,0.6814043756798477,0.6782416107998341,0.6795202626071677,23875923079,0.895908565219199
2000-05-19,0.6792270967609181,0.6826580158227564,0.6778945360237107,0.6798604428967842,24411608569,
2000-05-20,0.6801341438071519,0.6809593969965112,0.679183370468089,0.6799515396667696,23829173067,
2000-05-21,0.6799170131167586,0.6811499654223058,0.6792803330785622,0.6804070996003351,23924863649,
2000-05-22,0.6805571584955916,0.6812987591405429,0.6785964886383475,0.6793380895490413,24067930984,
2000-05-23,0.6791794186373329,0.681002472418904,0.6779402620744079,0.6787263441109267,24022028085,0.41065380654457173
2000-05-24,0.6787556532132337,0.6808646430637928,0.6778230528514144,0.6793290415496547,23558063061,3.8911943996818286
2000-05-25,0.6786886101798443,0.6813735825175667,0.6778859749866865,0.6805609751231342,23645380528,
2000-05-26,0.680254918863963,0.6816849545979246,0.6777196941298107,0.6788455208914808,23844614908,-0.09975676419622996
2000-05-27,0.6790961456303367,0.6807784638253362,0.6784170494847064,0.68005229749648,24507287247,-2.031481269990859
2000-05-28,0.6800201977493785,0.6810937584159834,0.6793004580700742,0.6802697292525182,23678646361,0.9288887406852363
2000-05-29,0.680211119874479,0.6820001199272558,0.6787749252086869,0.6813188011261297,24146438924,
2000-05-30,0.6812656632836249,0.6836641119974219,0.6803750279656675,0.6821011192447345,24046015101,-1.1963459272591317
2000-05-31,0.682372403632411,0.6844527117020681,0.6808881019947145,0.6818997030165745,24336938636,-0.6897782934803429
2000-06-01,0.6821164912301124,0.6833735756557855,0.6803323450126763,0.6810209241707937,24755348397,
2000-06-02,0.6806640580104624,0.6819134305229646,0.6786664959762161,0.6799506431102922,23551210643,
2000-06-03,0.6798299484463887,0.680854068254418,0.679109837064644,0.6801631668769775,24191918347,-2.2775982332771947
2000-06-04,0.6801433843292461,0.6814494495695183,0.679463240944917,0.6806292962527791,24045408655,
2000-06-05,0.6806084449210513,0.6831590301226133,0.6799278364761303,0.6824029357160271,23999546035,
2000-06-06,0.6820956347644763,0.6827777303992407,0.6788571294611694,0.6797532028750461,24086867823,-1.106106790096733
2000-06-07,0.679494923431407,0.6811353628906075,0.6783942082030338,0.6802863893986082,24467340021,-1.8276535490007966
2000-06-08,0.6800310745508003,0.6807444926424823,0.6738454901809099,0.6764552641460181,23834569148,
2000-06-09,0.6758353835801161,0.6795479301137671,0.675159548196536,0.6778246221364826,23708344828,
2000-06-10,0.6777398950276745,0.6786794001196059,0.676896077463074,0.6779153277014565,23578667914,0.10979344017546386
2000-06-11,0.6780523833418232,0.6789466159604595,0.6771971821068755,0.6781280275838085,23295522998,0.2935451037690126
2000-06-12,0.6780147226937971,0.6802769182412104,0.6769079428547377,0.6787571088520763,23418615545,0.9261390756333838
2000-06-13,0.6788485194252294,0.6799408782190666,0.6767697696404705,0.6777465864841226,24189257635,
2000-06-14,0.6777617638745115,0.6787723765337627,0.6763361755971,0.6770131887858859,24499121499,1.8933573735382976
2000-06-15,0.67695063793486,0.678426697756449,0.6759634356092395,0.6774540890957785,23936523882,
2000-06-16,0.6771661375084069,0.6789660682865318,0.6757188023896754,0.6780716041747483,23517498515,-1.0414804111194416
2000-06-17,0.6777246210394977,0.6788347243236311,0.677000045492847,0.678067941211885,23852120166,
2000-06-18,0.6780753790079722,0.6790473033326542,0.6773463788953178,0.6782650979971022,23972772864,
2000-06-19,0.6782827498649859,0.6809268665804458,0.6773131810197054,0.6801555214789835,24506173114,1.9839680820469725
2000-06-20,0.6799898458815491,0.681387009834128,0.6787245235793687,0.679476200861601,24989279225,-1.5599504714772918
2000-06-21,0.6791901194702223,0.6805045825397713,0.6781848652583243,0.6788637289873116,23803583900,0.6633710455936132
2000-06-22,0.6789271800118334,0.6811771164094739,0.6771633003722163,0.6802716676270465,24595615600,
2000-06-23,0.6803057731128649,0.6814886498693115,0.6783473523067408,0.6790896478417274,23825549488,-0.6422552184492926
