datetime,open,high,low,close,volume,returns
2000-01-01,1.2590753385784925,1.2611195752019568,1.2572781038894973,1.258715535029296,23005061154,
2000-01-02,1.2586498064534517,1.2599884483018673,1.2562199236840155,1.2575004898284357,23508043226,
2000-01-03,1.257556619500373,1.2592577583042786,1.2549162454569216,1.2578271984626845,24389666952,
2000-01-04,1.2585545607317148,1.2615550398090503,1.2567996324822852,1.2581036657825069,23901319069,
2000-01-05,1.2580106498016272,1.2594973491014267,1.2525763446181828,1.2548948232500892,24371819264,
2000-01-06,1.2547279229791843,1.2614809683697592,1.2528753844135387,1.259302132494557,24579599831,2.002201808842413
2000-01-07,1.25984750658737,1.2623223601524787,1.2573070186638706,1.2595479946389145,23471615394,-2.370636125336594
2000-01-08,1.2598646448757282,1.2611245095206038,1.2578771221949279,1.2596425152083248,24792982495,0.06550498851898295
2000-01-09,1.2595260294738146,1.2611204268981728,1.2579714347946032,1.2595335933176952,24174609720,
2000-01-10,1.2593434937645345,1.2610636365281431,1.2538329256469227,1.2550880136605833,24104447045,2.7556456133716702
2000-01-11,1.255975466988954,1.258274687463665,1.2529459221806938,1.2554732641022566,23679095757,-0.6630094032797038
2000-01-12,1.2557838425426153,1.2570396263851578,1.2489822178370682,1.251688172254544,23728254608,1.2611273500869211
2000-01-13,1.2518331027999514,1.2614392887534147,1.2505812696971514,1.2548666697803363,24934342824,0.6474791876933457
2000-01-14,1.2548227559292795,1.2572043754345832,1.2496256732275886,1.253743352579573,24116653564,5.606709681587142
2000-01-15,1.253245495416048,1.2546799854368826,1.2509131295430074,1.2521652948378452,23514260798,-1.256641396560247
2000-01-16,1.25205581577209,1.2536595843262153,1.250436564436483,1.2521893852571842,24400385467,
2000-01-17,1.2520541054287566,1.2548154011415449,1.249766236304115,1.2524141669775497,23824327643,
2000-01-18,1.2529890438018776,1.257742360543439,1.2509030490686506,1.253587282071762,24820166536,
2000-01-19,1.253899330920912,1.2571184507131214,1.251327137230655,1.2539735622516897,23791036935,
2000-01-20,1.2551482545352037,1.2583621055643657,1.2504829890091855,1.2518237470252485,24253419718,
2000-01-21,1.2504012912704616,1.2559382842206306,1.2491508899791912,1.252489147214824,24804991858,0.45280101652768145
2000-01-22,1.2528393426478643,1.2546071957563252,1.2509768721810899,1.2525121660523768,24204269313,
2000-01-23,1.2524943773009996,1.2537691879643933,1.250323185345175,1.251865034629642,23068236773,
